Ticker,Market Cap,PE Ratio (TTM),PE Ratio (Current),Dividend Yield,Beta,Payout Ratio,Return on Equity (ROE),Retention Ratio,EPS Growth (ROE x Retention)
PSX,65940426752,15.249768,15.106580166821132,3.12,0.871,0.4402,0.15427,0.5598000000000001,0.086360346
