Ticker,Market Cap,PE Ratio (TTM),PE Ratio (Current),Dividend Yield,Beta,Payout Ratio,Return on Equity (ROE),Retention Ratio,EPS Growth (ROE x Retention)
MNST,87140524032,43.04348,43.26086956521739,0.0,0.542,0.0,0.26654,1.0,0.26654
