Ticker,Market Cap,PE Ratio (TTM),PE Ratio (Current),Dividend Yield,Beta,Payout Ratio,Return on Equity (ROE),Retention Ratio,EPS Growth (ROE x Retention)
PH,103409754112,30.252674,31.15566211729989,0.95,1.182,0.26569998,0.24841999,0.73430002,0.18241480362539983
