Ticker,Market Cap,PE Ratio (TTM),PE Ratio (Current),Dividend Yield,Beta,Payout Ratio,Return on Equity (ROE),Retention Ratio,EPS Growth (ROE x Retention)
PNC,99075686400,13.673458,13.774229074889867,3.2,0.897,0.3744,0.12623,0.6255999999999999,0.07896948799999999
