Ticker,Market Cap,PE Ratio (TTM),PE Ratio (Current),Dividend Yield,Beta,Payout Ratio,Return on Equity (ROE),Retention Ratio,EPS Growth (ROE x Retention)
NTAP,34476367872,27.455837,27.490536277602523,1.19,1.267,0.32759997,1.06734,0.6724000299999999,0.7176794480201999
