Ticker,Market Cap,PE Ratio (TTM),PE Ratio (Current),Dividend Yield,Beta,Payout Ratio,Return on Equity (ROE),Retention Ratio,EPS Growth (ROE x Retention)
CTSH,29467979776,13.389255,13.214912280701755,2.19,0.976,0.2719,0.15158,0.7281,0.11036539799999999
