Ticker,Market Cap,PE Ratio (TTM),PE Ratio (Current),Dividend Yield,Beta,Payout Ratio,Return on Equity (ROE),Retention Ratio,EPS Growth (ROE x Retention)
DGX,20918859776,20.881216,20.706077348066295,1.84,0.595,0.36020002,0.14538999,0.63979998,0.09302051269420021
