Ticker,Market Cap,PE Ratio (TTM),PE Ratio (Current),Dividend Yield,Beta,Payout Ratio,Return on Equity (ROE),Retention Ratio,EPS Growth (ROE x Retention)
WSM,23461011456,22.337444,22.821748878923767,1.49,1.49,0.30719998,0.54007,0.69280002,0.3741605068014
