Ticker,Market Cap,PE Ratio (TTM),PE Ratio (Current),Dividend Yield,Beta,Payout Ratio,Return on Equity (ROE),Retention Ratio,EPS Growth (ROE x Retention)
FOXA,27412523008,15.453238,15.52757793764988,0.86,0.505,0.1319,0.16823,0.8681,0.14604046299999998
