Ticker,Market Cap,PE Ratio (TTM),PE Ratio (Current),Dividend Yield,Beta,Payout Ratio,Return on Equity (ROE),Retention Ratio,EPS Growth (ROE x Retention)
CPB,6685784064,10.990196,11.181372549019606,6.84,0.01,0.7647,0.15389,0.23529999999999995,0.03621031699999999
