Ticker,Market Cap,PE Ratio (TTM),PE Ratio (Current),Dividend Yield,Beta,Payout Ratio,Return on Equity (ROE),Retention Ratio,EPS Growth (ROE x Retention)
BRK-B,1054226972672,14.547025,14.620535714285714,0.0,0.607,0.0,0.10499,1.0,0.10499
