Ticker,Market Cap,PE Ratio (TTM),PE Ratio (Current),Dividend Yield,Beta,Payout Ratio,Return on Equity (ROE),Retention Ratio,EPS Growth (ROE x Retention)
PYPL,42282393600,8.353106,8.321626617375232,1.24,1.459,0.025899999,0.25732002,0.974100001,0.25065543173932003
