Ticker,Market Cap,PE Ratio (TTM),PE Ratio (Current),Dividend Yield,Beta,Payout Ratio,Return on Equity (ROE),Retention Ratio,EPS Growth (ROE x Retention)
UAL,35722113024,9.844356,10.268336314847943,0.0,1.206,0.0,0.25726998,1.0,0.25726998
