Ticker,Market Cap,PE Ratio (TTM),PE Ratio (Current),Dividend Yield,Beta,Payout Ratio,Return on Equity (ROE),Retention Ratio,EPS Growth (ROE x Retention)
CHD,21934632960,30.66225,31.096026490066222,1.31,0.426,0.39069998,0.1762,0.60930002,0.107358663524
