Ticker,Market Cap,PE Ratio (TTM),PE Ratio (Current),Dividend Yield,Beta,Payout Ratio,Return on Equity (ROE),Retention Ratio,EPS Growth (ROE x Retention)
CSGP,11789230080,412.4286,423.99999999999994,0.0,0.735,0.0,0.00303,1.0,0.00303
