Ticker,Market Cap,PE Ratio (TTM),PE Ratio (Current),Dividend Yield,Beta,Payout Ratio,Return on Equity (ROE),Retention Ratio,EPS Growth (ROE x Retention)
AME,49873272832,34.01953,34.107812499999994,0.62,1.041,0.19379999,0.14594,0.80620001,0.11765682945939998
