Ticker,Predicted PE (Cluster),PE Difference (Cluster),Valuation Signal (Cluster),Cluster R²,Cluster Adj R²,Cluster F p-value,Cluster Residual SE,Source Cluster,Sector,PE Ratio (Current),EPS Growth (ROE x Retention),Beta,Payout Ratio,Predicted PE (Index),PE Difference (Index),Valuation Signal (Index),Index R²,Index Adj R²,Index F p-value,Index Residual SE,Combined Signal
HIG,20.2,-11.09,Fairly Valued,0.1688,0.119,0.0251,11.7194,cluster_0,Financials,9.113300492610836,0.191519648424,0.475,0.1576,18.84,-9.73,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued
HUM,30.63,7.83,Fairly Valued,0.1688,0.119,0.0251,11.7194,cluster_0,Health Care,38.45628997867803,0.039074163111,0.771,0.3778,24.72,13.74,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued
JKHY,22.89,-5.65,Fairly Valued,0.1688,0.119,0.0251,11.7194,cluster_0,Financials,17.237430167597765,0.1672244676964002,0.575,0.32819998,21.11,-3.87,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued
J,28.82,6.19,Fairly Valued,0.1688,0.119,0.0251,11.7194,cluster_0,Industrials,35.014749262536874,0.0572803817701998,0.683,0.38939998,23.31,11.7,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued
LDOS,18.27,-8.68,Fairly Valued,0.1688,0.119,0.0251,11.7194,cluster_0,Industrials,9.591948764867338,0.259340499,0.515,0.1519,19.28,-9.69,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued
LIN,28.35,5.89,Fairly Valued,0.1688,0.119,0.0251,11.7194,cluster_0,Materials,34.24188204108682,0.1085536949999999,0.732,0.4045,24.04,10.2,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued
L,27.79,-14.03,Undervalued,0.1688,0.119,0.0251,11.7194,cluster_0,Financials,13.756997455470737,0.089238994,0.535,0.0318,19.58,-5.82,Fairly Valued,0.2152,0.2088,0.0,14.042,Conflicting
MPC,20.44,-4.15,Fairly Valued,0.1688,0.119,0.0251,11.7194,cluster_0,Energy,16.290513833992094,0.2055231299999999,0.522,0.2515,19.86,-3.57,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued
MNST,16.43,28.51,Overvalued,0.1688,0.119,0.0251,11.7194,cluster_0,Consumer Staples,44.93719806763285,0.26654,0.542,0.0,18.69,26.25,Overvalued,0.2152,0.2088,0.0,14.042,Strong Overvalued
NEM,18.7,-5.5,Fairly Valued,0.1688,0.119,0.0251,11.7194,cluster_0,Materials,13.203631647211411,0.22448008,0.455,0.131,18.29,-5.09,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued
NOC,5.66,10.24,Fairly Valued,0.1688,0.119,0.0251,11.7194,cluster_0,Industrials,15.898777812597933,0.2025207217939999,-0.121,0.2897,9.51,6.39,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued
PCG,21.84,-8.95,Fairly Valued,0.1688,0.119,0.0251,11.7194,cluster_0,Utilities,12.891472868217052,0.078004190163,0.272,0.1163,15.66,-2.77,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued
DGX,25.93,-4.56,Fairly Valued,0.1688,0.119,0.0251,11.7194,cluster_0,Health Care,21.36644591611479,0.0930205126942002,0.587,0.36020002,21.61,-0.24,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued
RTX,19.98,14.13,Overvalued,0.1688,0.119,0.0251,11.7194,cluster_0,Industrials,34.11444652908068,0.056663187,0.306,0.5103,17.63,16.48,Overvalued,0.2152,0.2088,0.0,14.042,Strong Overvalued
REGN,19.29,-4.34,Fairly Valued,0.1688,0.119,0.0251,11.7194,cluster_0,Health Care,14.946315275744269,0.132765048,0.238,0.0874,14.81,0.14,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued
RSG,22.09,7.23,Fairly Valued,0.1688,0.119,0.0251,11.7194,cluster_0,Industrials,29.31994261119082,0.118845394478,0.415,0.3522,18.67,10.65,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued
RMD,26.45,-8.26,Fairly Valued,0.1688,0.119,0.0251,11.7194,cluster_0,Health Care,18.19015444015444,0.1957322405246,0.782,0.22469999,23.97,-5.78,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued
ROL,26.34,14.4,Overvalued,0.1688,0.119,0.0251,11.7194,cluster_0,Industrials,40.74311926605504,0.1396796592239999,0.727,0.6388,24.72,16.02,Overvalued,0.2152,0.2088,0.0,14.042,Strong Overvalued
ROP,31.22,-10.89,Fairly Valued,0.1688,0.119,0.0251,11.7194,cluster_0,Information Technology,20.330831769856157,0.0710686329012,0.762,0.21139999,23.92,-3.59,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued
SYK,29.99,5.23,Fairly Valued,0.1688,0.119,0.0251,11.7194,cluster_0,Health Care,35.2242774566474,0.09148879696,0.785,0.39810002,24.91,10.31,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued
TPL,17.77,31.76,Overvalued,0.1688,0.119,0.0251,11.7194,cluster_0,Energy,49.534979423868315,0.254605612,0.611,0.3018,21.2,28.33,Overvalued,0.2152,0.2088,0.0,14.042,Strong Overvalued
TRV,19.55,-10.28,Fairly Valued,0.1688,0.119,0.0251,11.7194,cluster_0,Financials,9.269173381080275,0.219537864,0.495,0.1313,18.99,-9.72,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued
VRTX,14.59,13.11,Overvalued,0.1688,0.119,0.0251,11.7194,cluster_0,Health Care,27.7026706231454,0.24197,0.31,0.0,15.13,12.57,Fairly Valued,0.2152,0.2088,0.0,14.042,Conflicting
WRB,18.01,-3.91,Fairly Valued,0.1688,0.119,0.0251,11.7194,cluster_0,Financials,14.097457627118644,0.186254868,0.311,0.0763,15.83,-1.73,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued
WMT,23.78,17.48,Overvalued,0.1688,0.119,0.0251,11.7194,cluster_0,Consumer Staples,41.260563380281695,0.1603812671736,0.599,0.33540002,21.45,19.81,Overvalued,0.2152,0.2088,0.0,14.042,Strong Overvalued
WM,21.21,9.66,Fairly Valued,0.1688,0.119,0.0251,11.7194,cluster_0,Industrials,30.869753979739507,0.1512067300128,0.457,0.49490002,19.82,11.05,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued
WTW,21.1,-6.24,Fairly Valued,0.1688,0.119,0.0251,11.7194,cluster_0,Financials,14.863102232667451,0.161095576,0.45,0.2184,18.7,-3.84,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued
ZBH,25.62,-3.06,Fairly Valued,0.1688,0.119,0.0251,11.7194,cluster_0,Health Care,22.56217616580311,0.0455663458960999,0.472,0.24870001,19.41,3.15,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued
ALGN,60.29,-31.04,Model Insignificant,0.2013,0.0872,0.1848,25.693,cluster_1,Health Care,29.25252525252525,0.10824,1.671,0.0,37.75,-8.5,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued (Cluster Model Insignificant)
AMAT,44.48,15.74,Model Insignificant,0.2013,0.0872,0.1848,25.693,cluster_1,Information Technology,60.22389463781749,0.3282131728069999,1.672,0.1731,37.53,22.69,Overvalued,0.2152,0.2088,0.0,14.042,Overvalued (Cluster Model Insignificant)
ANET,48.4,11.38,Model Insignificant,0.2013,0.0872,0.1848,25.693,cluster_1,Information Technology,59.78082191780822,0.31520998,1.611,0.0,35.89,23.89,Overvalued,0.2152,0.2088,0.0,14.042,Overvalued (Cluster Model Insignificant)
XYZ,61.78,-4.69,Model Insignificant,0.2013,0.0872,0.1848,25.693,cluster_1,Financials,57.08593749999999,0.03743,2.552,0.0,51.79,5.3,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued (Cluster Model Insignificant)
CCL,42.73,-29.43,Model Insignificant,0.2013,0.0872,0.1848,25.693,cluster_1,Consumer Discretionary,13.299559471365638,0.260119167,2.331,0.0661,49.04,-35.74,Undervalued,0.2152,0.2088,0.0,14.042,Undervalued (Cluster Model Insignificant)
CVNA,48.78,-10.24,Model Insignificant,0.2013,0.0872,0.1848,25.693,cluster_1,Consumer Discretionary,38.53757225433526,0.60172004,3.449,0.0,67.46,-28.92,Undervalued,0.2152,0.2088,0.0,14.042,Undervalued (Cluster Model Insignificant)
COIN,61.09,-0.49,Model Insignificant,0.2013,0.0872,0.1848,25.693,cluster_1,Financials,60.60294117647059,0.06686,3.32,0.0,64.64,-4.04,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued (Cluster Model Insignificant)
DASH,55.05,26.12,Model Insignificant,0.2013,0.0872,0.1848,25.693,cluster_1,Consumer Discretionary,81.16981132075472,0.09922,1.811,0.0,39.2,41.97,Overvalued,0.2152,0.2088,0.0,14.042,Overvalued (Cluster Model Insignificant)
FSLR,57.68,-40.67,Model Insignificant,0.2013,0.0872,0.1848,25.693,cluster_1,Information Technology,17.00775694893342,0.18436001,1.692,0.0,38.02,-21.01,Undervalued,0.2152,0.2088,0.0,14.042,Undervalued (Cluster Model Insignificant)
FLEX,53.59,13.0,Model Insignificant,0.2013,0.0872,0.1848,25.693,cluster_1,Information Technology,66.58547008547009,0.17347,1.638,0.0,36.59,30.0,Overvalued,0.2152,0.2088,0.0,14.042,Overvalued (Cluster Model Insignificant)
GNRC,54.45,38.2,Model Insignificant,0.2013,0.0872,0.1848,25.693,cluster_1,Industrials,92.64576802507838,0.07388,1.91,0.0,40.52,52.13,Overvalued,0.2152,0.2088,0.0,14.042,Overvalued (Cluster Model Insignificant)
KKR,1.17,31.79,Model Insignificant,0.2013,0.0872,0.1848,25.693,cluster_1,Financials,32.95918367346939,0.0573422319932,1.791,0.2517,40.8,-7.84,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued (Cluster Model Insignificant)
MU,46.4,10.74,Model Insignificant,0.2013,0.0872,0.1848,25.693,cluster_1,Information Technology,57.14056603773586,0.389588428566,2.173,0.0217,44.81,12.33,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued (Cluster Model Insignificant)
NCLH,53.54,-37.38,Model Insignificant,0.2013,0.0872,0.1848,25.693,cluster_1,Consumer Discretionary,16.161290322580644,0.29533002,1.908,0.0,41.32,-25.16,Undervalued,0.2152,0.2088,0.0,14.042,Undervalued (Cluster Model Insignificant)
NUE,27.83,-3.56,Model Insignificant,0.2013,0.0872,0.1848,25.693,cluster_1,Materials,24.274529236868187,0.09579843,1.906,0.2202,42.62,-18.35,Undervalued,0.2152,0.2088,0.0,14.042,Undervalued (Cluster Model Insignificant)
NXPI,29.69,1.18,Model Insignificant,0.2013,0.0872,0.1848,25.693,cluster_1,Information Technology,30.872970391595032,0.1580271789185995,1.788,0.38779998,41.05,-10.18,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued (Cluster Model Insignificant)
ON,53.98,43.46,Model Insignificant,0.2013,0.0872,0.1848,25.693,cluster_1,Information Technology,97.44444444444444,0.074939996,1.977,0.0,41.44,56.0,Overvalued,0.2152,0.2088,0.0,14.042,Overvalued (Cluster Model Insignificant)
QCOM,29.7,-5.84,Model Insignificant,0.2013,0.0872,0.1848,25.693,cluster_1,Information Technology,23.86021505376344,0.2227042832166,1.596,0.38279998,37.76,-13.9,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued (Cluster Model Insignificant)
HOOD,54.56,-3.24,Model Insignificant,0.2013,0.0872,0.1848,25.693,cluster_1,Financials,51.31553398058252,0.21461001,2.348,0.0,48.18,3.14,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued (Cluster Model Insignificant)
RCL,36.36,-17.5,Model Insignificant,0.2013,0.0872,0.1848,25.693,cluster_1,Consumer Discretionary,18.863414634146345,0.367209432,1.784,0.2593,40.09,-21.23,Undervalued,0.2152,0.2088,0.0,14.042,Undervalued (Cluster Model Insignificant)
SMCI,57.34,-38.68,Model Insignificant,0.2013,0.0872,0.1848,25.693,cluster_1,Information Technology,18.663157894736845,0.17877,1.869,0.0,40.98,-22.32,Undervalued,0.2152,0.2088,0.0,14.042,Undervalued (Cluster Model Insignificant)
TER,48.12,36.67,Model Insignificant,0.2013,0.0872,0.1848,25.693,cluster_1,Information Technology,84.78664192949908,0.26136624885,1.794,0.090900004,39.05,45.74,Overvalued,0.2152,0.2088,0.0,14.042,Overvalued (Cluster Model Insignificant)
URI,43.68,-15.75,Model Insignificant,0.2013,0.0872,0.1848,25.693,cluster_1,Industrials,27.93149284253579,0.229397388,1.82,0.1876,40.6,-12.67,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued (Cluster Model Insignificant)
VRT,38.26,51.91,Model Insignificant,0.2013,0.0872,0.1848,25.693,cluster_1,Industrials,90.16624685138538,0.42828620809806,2.037,0.050300002,41.98,48.19,Overvalued,0.2152,0.2088,0.0,14.042,Overvalued (Cluster Model Insignificant)
ZBRA,59.85,-30.18,Model Insignificant,0.2013,0.0872,0.1848,25.693,cluster_1,Information Technology,29.672705314009665,0.11781,1.626,0.0,36.98,-7.31,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued (Cluster Model Insignificant)
ADBE,48.3,-37.15,Model Insignificant,0.2105,0.0413,0.3311,19.2602,cluster_2,Information Technology,11.149885583524028,0.62953997,1.404,0.0,32.45,-21.3,Undervalued,0.2152,0.2088,0.0,14.042,Undervalued (Cluster Model Insignificant)
AMP,35.19,-23.44,Model Insignificant,0.2105,0.0413,0.3311,19.2602,cluster_2,Financials,11.750000000000002,0.56259708,1.166,0.1595,29.23,-17.48,Undervalued,0.2152,0.2088,0.0,14.042,Undervalued (Cluster Model Insignificant)
COR,22.22,-1.43,Model Insignificant,0.2105,0.0413,0.3311,19.2602,cluster_2,Health Care,20.78773946360153,0.88256997438,0.588,0.1762,18.72,2.07,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued (Cluster Model Insignificant)
CL,4.66,29.71,Model Insignificant,0.2105,0.0413,0.3311,19.2602,cluster_2,Consumer Staples,34.36821705426357,0.7046121872399999,0.322,0.8062,16.31,18.06,Overvalued,0.2152,0.2088,0.0,14.042,Overvalued (Cluster Model Insignificant)
DVA,32.82,-12.62,Model Insignificant,0.2105,0.0413,0.3311,19.2602,cluster_2,Health Care,20.20038535645472,0.80981004,0.908,0.0,23.66,-3.46,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued (Cluster Model Insignificant)
EXPE,37.3,-16.29,Model Insignificant,0.2105,0.0413,0.3311,19.2602,cluster_2,Consumer Discretionary,21.007943512797883,0.6088428968506,1.257,0.14840001,30.43,-9.42,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued (Cluster Model Insignificant)
IT,35.0,-22.58,Model Insignificant,0.2105,0.0413,0.3311,19.2602,cluster_2,Information Technology,12.423913043478262,0.94878,0.932,0.0,24.29,-11.87,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued (Cluster Model Insignificant)
GEV,33.69,-0.69,Model Insignificant,0.2105,0.0413,0.3311,19.2602,cluster_2,Industrials,32.99941469124963,0.718393212,1.045,0.0511,25.93,7.07,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued (Cluster Model Insignificant)
IDXX,41.02,-0.86,Model Insignificant,0.2105,0.0413,0.3311,19.2602,cluster_2,Health Care,40.156732891832235,0.72915,1.543,0.0,33.75,6.41,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued (Cluster Model Insignificant)
JBL,36.12,14.65,Model Insignificant,0.2105,0.0413,0.3311,19.2602,cluster_2,Information Technology,50.77254374158816,0.630367444,1.287,0.0431,29.79,20.98,Overvalued,0.2152,0.2088,0.0,14.042,Overvalued (Cluster Model Insignificant)
KLAC,34.38,41.87,Model Insignificant,0.2105,0.0413,0.3311,19.2602,cluster_2,Information Technology,76.24929178470256,0.7453716166079999,1.504,0.2152,32.48,43.77,Overvalued,0.2152,0.2088,0.0,14.042,Overvalued (Cluster Model Insignificant)
LRCX,35.99,41.57,Model Insignificant,0.2105,0.0413,0.3311,19.2602,cluster_2,Information Technology,77.56439393939394,0.540171342,1.868,0.1909,39.56,38.0,Overvalued,0.2152,0.2088,0.0,14.042,Overvalued (Cluster Model Insignificant)
LVS,24.56,-6.92,Model Insignificant,0.2105,0.0413,0.3311,19.2602,cluster_2,Consumer Discretionary,17.638376383763838,0.554036875,0.811,0.3875,24.26,-6.62,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued (Cluster Model Insignificant)
LII,34.8,-10.99,Model Insignificant,0.2105,0.0413,0.3311,19.2602,cluster_2,Industrials,23.813416259440245,0.59052279,1.19,0.231,29.64,-5.83,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued (Cluster Model Insignificant)
LLY,17.59,21.63,Model Insignificant,0.2105,0.0413,0.3311,19.2602,cluster_2,Health Care,39.21992882562277,0.8367832437459,0.517,0.22129999,16.74,22.48,Overvalued,0.2152,0.2088,0.0,14.042,Overvalued (Cluster Model Insignificant)
MSI,27.63,4.03,Model Insignificant,0.2105,0.0413,0.3311,19.2602,cluster_2,Information Technology,31.656981436642457,0.62452781,0.89,0.371,24.97,6.69,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued (Cluster Model Insignificant)
NTAP,36.29,-11.36,Model Insignificant,0.2105,0.0413,0.3311,19.2602,cluster_2,Information Technology,24.930708661417324,0.7176794480201999,1.434,0.32759997,33.84,-8.91,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued (Cluster Model Insignificant)
WDC,53.49,-9.62,Model Insignificant,0.2105,0.0413,0.3311,19.2602,cluster_2,Information Technology,43.86946107784431,0.836097202345,2.2,0.0269,44.4,-0.53,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued (Cluster Model Insignificant)
ACN,9.44,0.53,Fairly Valued,0.5091,0.4565,0.0002,4.6271,cluster_3,Information Technology,9.970447284345047,0.119882272,1.069,0.5088,29.99,-20.02,Undervalued,0.2152,0.2088,0.0,14.042,Conflicting
AES,17.54,-9.91,Undervalued,0.5091,0.4565,0.0002,4.6271,cluster_3,Utilities,7.630208333333334,0.0333168425336,0.946,0.3666,27.67,-20.04,Undervalued,0.2152,0.2088,0.0,14.042,Strong Undervalued
AMT,14.46,14.04,Overvalued,0.5091,0.4565,0.0002,4.6271,cluster_3,Real Estate,28.502423263327948,0.053134848,0.891,0.8226,28.41,0.09,Fairly Valued,0.2152,0.2088,0.0,14.042,Conflicting
T,10.29,-3.02,Fairly Valued,0.5091,0.4565,0.0002,4.6271,cluster_3,Communication Services,7.269736842105264,0.116631136349,0.395,0.3651,18.54,-11.27,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued
AVB,18.44,3.82,Fairly Valued,0.5091,0.4565,0.0002,4.6271,cluster_3,Real Estate,22.263613861386137,0.012527791,0.789,0.8711,27.14,-4.88,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued
BBY,8.97,5.11,Overvalued,0.5091,0.4565,0.0002,4.6271,cluster_3,Consumer Discretionary,14.075925925925926,0.1151221916416,1.33,0.70559996,35.19,-21.11,Undervalued,0.2152,0.2088,0.0,14.042,Conflicting
BMY,9.28,6.04,Overvalued,0.5091,0.4565,0.0002,4.6271,cluster_3,Health Care,15.322128851540617,0.1160797980059999,0.238,0.7003,17.27,-1.95,Fairly Valued,0.2152,0.2088,0.0,14.042,Conflicting
CMCSA,7.15,-2.77,Fairly Valued,0.5091,0.4565,0.0002,4.6271,cluster_3,Communication Services,4.376470588235295,0.155044216,0.658,0.2588,22.27,-17.89,Undervalued,0.2152,0.2088,0.0,14.042,Conflicting
D,17.84,2.23,Fairly Valued,0.5091,0.4565,0.0002,4.6271,cluster_3,Utilities,20.070796460176993,0.0207875840852,0.642,0.78760004,24.4,-4.33,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued
EIX,9.88,-2.03,Fairly Valued,0.5091,0.4565,0.0002,4.6271,cluster_3,Utilities,7.847826086956522,0.118711152,0.661,0.3707,22.83,-14.98,Undervalued,0.2152,0.2088,0.0,14.042,Conflicting
ES,16.57,-1.56,Fairly Valued,0.5091,0.4565,0.0002,4.6271,cluster_3,Utilities,15.014989293361886,0.037973765456,0.727,0.65199995,25.22,-10.21,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued
FRT,16.51,4.59,Fairly Valued,0.5091,0.4565,0.0002,4.6271,cluster_3,Real Estate,21.095320623916813,0.032788694,0.94,0.7782,29.19,-8.09,Fairly Valued,0.2152,0.2088,0.0,14.042,Fairly Valued
FIS,9.97,-2.66,Fairly Valued,0.5091,0.4565,0.0002,4.6271,cluster_3,Financials,7.310077519379845,0.117508946555,0.802,0.31780002,24.9,-17.59,Undervalued,0.2152,0.2088,0.0,14.042,Conflicting
FE,19.9,5.51,Overvalued,0.5091,0.4565,0.0002,4.6271,cluster_3,Utilities,25.413043478260867,0.0030842909261002,0.458,0.96739995,22.06,3.35,Fairly Valued,0.2152,0.2088,0.0,14.042,Conflicting
BEN,37.55,-11.65,Undervalued,0.5091,0.4565,0.0002,4.6271,cluster_3,Financials,25.900763358778622,0.000509504,1.593,0.9924,41.14,-15.24,Undervalued,0.2152,0.2088,0.0,14.042,Strong Undervalued
