Ticker,Predicted PE (Cluster),PE Difference (Cluster),Valuation Signal (Cluster),Cluster R²,Cluster Adj R²,Cluster F p-value,Cluster Residual SE,Source Cluster,Sector,PE Ratio (Current),EPS Growth (ROE x Retention),Beta,Payout Ratio,Predicted PE (Index),PE Difference (Index),Valuation Signal (Index),Index R²,Index Adj R²,Index F p-value,Index Residual SE,Combined Signal
ATO,21.21,-0.38,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Utilities,20.82881773399015,0.05178239808,0.648,0.46060002,23.32,-2.49,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
ADP,14.91,5.8,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Industrials,20.713352007469652,0.28162764,0.841,0.6045,25.33,-4.62,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
AVY,18.08,-0.17,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Materials,17.913288288288285,0.177921462,0.847,0.4234,25.48,-7.57,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
BDX,23.03,2.69,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Health Care,25.720279720279724,0.01804776,0.285,0.7295,18.8,6.92,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
BR,16.39,0.05,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Industrials,16.440641711229947,0.25092202,0.901,0.407,25.84,-9.4,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
BF-B,20.03,-5.08,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Consumer Staples,14.953488372093023,0.096082402,0.346,0.5294,18.85,-3.9,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
BG,23.5,8.95,Overvalued,0.1843,0.1517,0.0015,6.7481,cluster_0,Consumer Staples,32.44736842105263,0.012983656,0.627,0.7368,23.86,8.59,Fairly Valued,0.1833,0.1767,0.0,13.9971,Conflicting
CNP,21.24,4.69,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Utilities,25.92638036809816,0.04340694,0.476,0.546,21.03,4.9,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
CI,18.89,-16.45,Undervalued,0.1843,0.1517,0.0015,6.7481,cluster_0,Health Care,2.439539178612259,0.15396979674662,0.313,0.053600002,16.99,-14.55,Undervalued,0.1833,0.1767,0.0,13.9971,Strong Undervalued
CINF,18.8,-9.8,Undervalued,0.1843,0.1517,0.0015,6.7481,cluster_0,Financials,8.99542857142857,0.1493179499999999,0.598,0.203,21.44,-12.44,Fairly Valued,0.1833,0.1767,0.0,13.9971,Conflicting
CFG,22.57,-7.82,Undervalued,0.1843,0.1517,0.0015,6.7481,cluster_0,Financials,14.753554502369669,0.0451106325478,1.041,0.41709998,29.07,-14.32,Undervalued,0.1833,0.1767,0.0,13.9971,Strong Undervalued
CME,19.62,3.74,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Financials,23.35952177625961,0.090595029,0.26,0.4309,17.28,6.08,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
CMS,21.72,-1.62,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Utilities,20.102493074792243,0.0406686096473999,0.371,0.6079,19.69,0.41,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
KO,18.16,6.69,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Consumer Staples,24.845911949685537,0.1527562040556006,0.356,0.64779997,18.92,5.93,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
CTSH,20.0,-7.91,Undervalued,0.1843,0.1517,0.0015,6.7481,cluster_0,Information Technology,12.094360086767896,0.108103892,0.803,0.2733,24.83,-12.74,Fairly Valued,0.1833,0.1767,0.0,13.9971,Conflicting
COP,21.18,-1.86,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Energy,19.31864406779661,0.0508682738032,0.149,0.5492,16.19,3.13,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
ED,22.03,-4.22,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Utilities,17.81281618887015,0.0367005959999999,0.288,0.5797,18.43,-0.62,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
STZ,19.09,-4.64,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Consumer Staples,14.445369406867846,0.130253292246,0.424,0.4246,19.53,-5.08,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
DRI,17.37,4.14,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Consumer Discretionary,21.509493670886073,0.1949720521319999,0.594,0.6217,22.18,-0.67,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
DVN,19.55,-7.16,Undervalued,0.1843,0.1517,0.0015,6.7481,cluster_0,Energy,12.392757660167131,0.1111940353259999,0.478,0.2674,20.03,-7.64,Fairly Valued,0.1833,0.1767,0.0,13.9971,Conflicting
DG,19.07,-2.92,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Consumer Staples,16.14744525547445,0.1244925665549999,0.282,0.3445,17.25,-1.1,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
DTE,22.52,0.94,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Utilities,23.45977011494253,0.0269121859999999,0.413,0.7418,20.71,2.75,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
DUK,22.27,-3.39,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Utilities,18.88153846153846,0.0335912912034,0.402,0.65230006,20.32,-1.44,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
ETR,21.45,6.44,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Utilities,27.89002557544757,0.0394884229999999,0.529,0.6327,22.04,5.85,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
EOG,19.63,-6.5,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Energy,13.127952755905511,0.110571015,0.279,0.3923,17.43,-4.3,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
ERIE,19.03,0.5,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Financials,19.529789184234644,0.12462285,0.32,0.5179,18.24,1.29,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
EG,19.6,-13.0,Undervalued,0.1843,0.1517,0.0015,6.7481,cluster_0,Financials,6.5967019543973935,0.1157039592356,0.341,0.16290002,17.8,-11.2,Fairly Valued,0.1833,0.1767,0.0,13.9971,Conflicting
EVRG,22.95,-1.13,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Utilities,21.819148936170215,0.0244108455869002,0.544,0.72470003,22.64,-0.82,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
EXC,22.04,-5.32,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Utilities,16.71794871794872,0.039700424,0.416,0.5934,20.35,-3.63,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
EXE,19.24,-12.32,Undervalued,0.1843,0.1517,0.0015,6.7481,cluster_0,Energy,6.918154761904763,0.1339735756259999,0.352,0.2374,18.03,-11.11,Fairly Valued,0.1833,0.1767,0.0,13.9971,Conflicting
XOM,21.76,2.69,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Energy,24.45454545454545,0.031583727,0.183,0.6801,17.09,7.36,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
FAST,20.16,18.96,Overvalued,0.1843,0.1517,0.0015,6.7481,cluster_0,Industrials,39.115044247787615,0.06886847,0.744,0.7965,25.35,13.77,Fairly Valued,0.1833,0.1767,0.0,13.9971,Conflicting
FITB,22.62,-5.81,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Financials,16.81144781144781,0.037565866,0.955,0.5286,28.14,-11.33,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
GILD,15.96,2.33,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Health Care,18.28979591836735,0.2454175913279999,0.332,0.43400002,17.55,0.74,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
HON,20.22,17.78,Overvalued,0.1843,0.1517,0.0015,6.7481,cluster_0,Industrials,37.99680511182109,0.0627952247208,0.811,0.74120003,26.27,11.73,Fairly Valued,0.1833,0.1767,0.0,13.9971,Conflicting
IBM,18.51,7.87,Overvalued,0.1843,0.1517,0.0015,6.7481,cluster_0,Information Technology,26.377325066430473,0.1449839016911999,0.581,0.59470004,22.15,4.23,Fairly Valued,0.1833,0.1767,0.0,13.9971,Conflicting
JNJ,19.2,6.91,Overvalued,0.1843,0.1517,0.0015,6.7481,cluster_0,Health Care,26.110081112398607,0.1050035999999999,0.263,0.6025,17.67,8.44,Fairly Valued,0.1833,0.1767,0.0,13.9971,Conflicting
KDP,23.13,-0.89,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Consumer Staples,22.244444444444444,0.02010372,0.416,0.6815,20.65,1.59,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
KR,22.29,18.07,Overvalued,0.1843,0.1517,0.0015,6.7481,cluster_0,Consumer Staples,40.357142857142854,0.018712095,0.457,0.8701,21.49,18.87,Overvalued,0.1833,0.1767,0.0,13.9971,Strong Overvalued
LMT,15.06,10.49,Overvalued,0.1843,0.1517,0.0015,6.7481,cluster_0,Industrials,25.545322346097915,0.23416971382,0.1,0.65379995,14.62,10.93,Fairly Valued,0.1833,0.1767,0.0,13.9971,Conflicting
MTB,20.85,-8.8,Undervalued,0.1843,0.1517,0.0015,6.7481,cluster_0,Financials,12.049971925884336,0.0691040714448001,0.591,0.32849997,22.08,-10.03,Fairly Valued,0.1833,0.1767,0.0,13.9971,Conflicting
MRSH,18.43,1.57,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Financials,19.99625,0.154563026,0.637,0.4394,22.55,-2.55,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
MRK,23.54,9.9,Overvalued,0.1843,0.1517,0.0015,6.7481,cluster_0,Health Care,33.44225352112676,0.0122757119999999,0.195,0.9352,17.83,15.61,Overvalued,0.1833,0.1767,0.0,13.9971,Strong Overvalued
MET,20.87,-4.88,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Financials,15.994197292069632,0.0729955259999999,0.775,0.4391,25.04,-9.05,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
MDLZ,59.66,-29.38,Undervalued,0.1843,0.1517,0.0015,6.7481,cluster_0,Consumer Staples,30.282178217821784,0.0025199342206003,0.404,0.97519994,21.18,9.1,Fairly Valued,0.1833,0.1767,0.0,13.9971,Conflicting
NEE,21.73,0.35,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Utilities,22.083756345177665,0.0423841249999999,0.721,0.5895,24.79,-2.71,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
NI,21.66,1.34,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Utilities,22.995024875621898,0.039436738164,0.568,0.5672,22.48,0.52,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
PKG,20.77,5.83,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Materials,26.599027946537056,0.0640285249999999,0.83,0.6075,26.31,0.29,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
PSX,20.67,-3.27,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Energy,17.396636993076164,0.0754698389094,0.693,0.48119998,23.93,-6.53,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
PNW,22.53,-3.92,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Utilities,18.60820895522388,0.031210135,0.455,0.6735,21.18,-2.57,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
PNC,21.32,-8.46,Undervalued,0.1843,0.1517,0.0015,6.7481,cluster_0,Financials,12.855813953488372,0.073919128,0.93,0.3893,27.2,-14.34,Undervalued,0.1833,0.1767,0.0,13.9971,Strong Undervalued
PPL,22.7,-0.99,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Utilities,21.711656441717793,0.026910576,0.619,0.6764,23.61,-1.9,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
PFG,21.15,-6.28,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Financials,14.866571018651364,0.073743468491,0.897,0.4491,26.87,-12.0,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
PG,19.22,1.8,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Consumer Staples,21.019033674963396,0.11884784,0.398,0.618,19.69,1.33,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
PEG,21.22,-3.82,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Utilities,17.40044247787611,0.0582801759999999,0.55,0.5664,22.15,-4.75,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
SLB,20.58,3.45,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Energy,24.030837004405285,0.069401644,0.731,0.5066,24.56,-0.53,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
SRE,26.86,3.46,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Utilities,30.316326530612244,0.0067243979999999,0.604,0.8818,23.93,6.39,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
SNA,20.06,-0.91,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Industrials,19.154282765737875,0.095942742,0.744,0.4729,24.54,-5.39,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
SO,22.53,1.01,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Utilities,23.542199488491047,0.0267081342693001,0.357,0.75699997,19.92,3.62,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
SYY,13.26,7.8,Overvalued,0.1843,0.1517,0.0015,6.7481,cluster_0,Consumer Staples,21.058333333333337,0.327579976,0.662,0.6,22.41,-1.35,Fairly Valued,0.1833,0.1767,0.0,13.9971,Conflicting
TMUS,19.4,0.53,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Communication Services,19.928799149840597,0.107465044038,0.32,0.4038,18.03,1.9,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
TSCO,16.32,-0.79,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Consumer Discretionary,15.5320197044335,0.2465861668992,0.503,0.45810002,20.15,-4.62,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
UNH,21.43,7.23,Overvalued,0.1843,0.1517,0.0015,6.7481,cluster_0,Health Care,28.65938206480784,0.0407043666628,0.646,0.6657,23.85,4.81,Fairly Valued,0.1833,0.1767,0.0,13.9971,Conflicting
VLO,19.62,-1.74,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Energy,17.883126369612857,0.10535495,0.571,0.3353,21.58,-3.7,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
WEC,22.34,-0.09,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Utilities,22.25450901803607,0.031825275,0.493,0.7275,21.85,0.4,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
WFC,20.93,-8.95,Undervalued,0.1843,0.1517,0.0015,6.7481,cluster_0,Financials,11.984544049459045,0.08774426,0.96,0.2705,27.25,-15.27,Undervalued,0.1833,0.1767,0.0,13.9971,Strong Undervalued
WMB,22.76,8.55,Overvalued,0.1843,0.1517,0.0015,6.7481,cluster_0,Energy,31.31140350877193,0.021975408,0.633,0.8882,24.27,7.04,Fairly Valued,0.1833,0.1767,0.0,13.9971,Conflicting
XEL,22.07,0.84,Fairly Valued,0.1843,0.1517,0.0015,6.7481,cluster_0,Utilities,22.910662824207492,0.03227035,0.421,0.6635,20.6,2.31,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued
AOS,30.0,-14.87,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Industrials,15.125333333333334,0.1771492833465999,1.217,0.37330002,30.82,-15.69,Undervalued,0.1833,0.1767,0.0,13.9971,Undervalued (Cluster Model Insignificant)
A,29.76,-2.49,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Health Care,27.269617706237423,0.17022137202,1.219,0.202,30.38,-3.11,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued (Cluster Model Insignificant)
AME,30.6,3.52,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Industrials,34.11631419939577,0.1182154059179999,1.033,0.1918,27.86,6.26,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued (Cluster Model Insignificant)
ADI,34.92,26.85,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Information Technology,61.768656716417915,0.038006577,1.194,0.6057,31.49,30.28,Overvalued,0.1833,0.1767,0.0,13.9971,Overvalued (Cluster Model Insignificant)
APTV,35.49,4.95,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Consumer Discretionary,40.44047619047619,0.040799998,1.308,0.0,31.72,8.72,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued (Cluster Model Insignificant)
BKR,30.43,-10.02,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Energy,20.40894568690096,0.1213362274368,0.97,0.29389998,27.24,-6.83,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued (Cluster Model Insignificant)
BALL,30.76,-14.88,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Materials,15.880466472303208,0.1287150403319999,1.065,0.2332,28.46,-12.58,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued (Cluster Model Insignificant)
BAC,34.58,-21.78,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Financials,12.80397022332506,0.07738188,1.221,0.273,31.19,-18.39,Undervalued,0.1833,0.1767,0.0,13.9971,Undervalued (Cluster Model Insignificant)
TECH,35.3,38.53,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Health Care,73.82857142857144,0.0289908610858,1.405,0.4571,34.14,39.69,Overvalued,0.1833,0.1767,0.0,13.9971,Overvalued (Cluster Model Insignificant)
BLK,37.64,-11.32,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Financials,26.316742081447966,0.0550209778496,1.456,0.5376,35.47,-9.15,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued (Cluster Model Insignificant)
BNY,32.08,-14.78,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Financials,17.299007444168733,0.1002855679999999,1.068,0.2556,28.72,-11.42,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued (Cluster Model Insignificant)
AVGO,28.43,58.49,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Information Technology,86.92023346303502,0.1762989943911998,1.44,0.47169998,33.83,53.09,Overvalued,0.1833,0.1767,0.0,13.9971,Overvalued (Cluster Model Insignificant)
BLDR,36.07,-6.96,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Industrials,29.106870229007633,0.06958,1.485,0.0,34.35,-5.24,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued (Cluster Model Insignificant)
CHRW,27.53,8.71,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Industrials,36.23732251521299,0.172064882,0.943,0.5061,27.07,9.17,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued (Cluster Model Insignificant)
CDNS,25.09,62.72,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Information Technology,87.8056206088993,0.20656,1.131,0.0,27.9,59.91,Overvalued,0.1833,0.1767,0.0,13.9971,Overvalued (Cluster Model Insignificant)
COF,-46.82,104.64,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Financials,57.824615384615385,0.0045234910223,1.05,0.86120003,30.01,27.81,Overvalued,0.1833,0.1767,0.0,13.9971,Overvalued (Cluster Model Insignificant)
CARR,36.99,5.59,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Industrials,42.58,0.0386373,1.377,0.61,34.38,8.2,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued (Cluster Model Insignificant)
CBRE,30.65,-2.1,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Real Estate,28.547945205479454,0.15597,1.278,0.0,30.79,-2.24,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued (Cluster Model Insignificant)
CSCO,29.94,10.2,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Information Technology,40.14,0.1135304999999999,0.912,0.55,27.02,13.12,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued (Cluster Model Insignificant)
C,35.16,-19.62,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Financials,15.54320987654321,0.054177867,1.124,0.2917,29.91,-14.37,Undervalued,0.1833,0.1767,0.0,13.9971,Undervalued (Cluster Model Insignificant)
CEG,30.66,-5.66,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Utilities,25.0,0.138808986381,1.155,0.1381,29.45,-4.45,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued (Cluster Model Insignificant)
COO,32.63,-2.18,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Health Care,30.452736318407965,0.04868,0.894,0.0,25.66,4.79,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued (Cluster Model Insignificant)
CPRT,28.19,-7.84,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Industrials,20.354037267080745,0.17607,1.02,0.0,26.93,-6.58,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued (Cluster Model Insignificant)
GLW,32.29,54.81,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Information Technology,87.09615384615384,0.0772551,1.136,0.5385,30.16,56.94,Overvalued,0.1833,0.1767,0.0,13.9971,Overvalued (Cluster Model Insignificant)
COST,24.2,25.56,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Consumer Staples,49.75650364203955,0.2126929861695999,0.908,0.27040002,25.68,24.08,Overvalued,0.1833,0.1767,0.0,13.9971,Overvalued (Cluster Model Insignificant)
CRH,32.48,-12.3,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Materials,20.183673469387756,0.114115204,1.228,0.2783,31.05,-10.87,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued (Cluster Model Insignificant)
CSX,30.41,-2.64,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Industrials,27.766871165644172,0.159819632,1.238,0.3252,31.04,-3.27,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued (Cluster Model Insignificant)
CMI,31.83,1.73,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Industrials,33.55630513751946,0.130600366062,1.268,0.4062,31.83,1.73,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued (Cluster Model Insignificant)
DHR,32.27,3.2,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Health Care,35.46990291262136,0.0521371199999999,0.841,0.2636,25.57,9.9,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued (Cluster Model Insignificant)
DE,30.42,0.25,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Industrials,30.66628959276018,0.116130827329,0.969,0.3671,27.42,3.25,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued (Cluster Model Insignificant)
DAL,28.51,-16.47,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Industrials,12.04087591240876,0.2239104012495,1.252,0.103999995,30.39,-18.35,Undervalued,0.1833,0.1767,0.0,13.9971,Undervalued (Cluster Model Insignificant)
DOV,32.35,-5.96,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Industrials,26.387016229712863,0.1110751954059999,1.213,0.2594,30.77,-4.38,Fairly Valued,0.1833,0.1767,0.0,13.9971,Fairly Valued (Cluster Model Insignificant)
DHI,34.35,-20.54,Model Insignificant,0.0304,0.0027,0.353,17.139,cluster_1,Consumer Discretionary,13.811267605633804,0.109957936,1.414,0.1596,33.59,-19.78,Undervalued,0.1833,0.1767,0.0,13.9971,Undervalued (Cluster Model Insignificant)
