Ticker,Predicted PE (Cluster),PE Difference (Cluster),Valuation Signal (Cluster),Cluster R²,Cluster Adj R²,Cluster F p-value,Cluster Residual SE,Source Cluster,Sector,PE Ratio (Current),EPS Growth (ROE x Retention),Beta,Payout Ratio,Predicted PE (Index),PE Difference (Index),Valuation Signal (Index),Index R²,Index Adj R²,Index F p-value,Index Residual SE,Combined Signal
CRH,34.18,-12.76,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Materials,21.415607985480943,0.1147127728632,1.241,0.26860002,30.99,-9.57,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
CSX,29.69,-1.83,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Industrials,27.858895705521473,0.159819632,1.246,0.3252,30.69,-2.83,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
CMI,29.43,2.83,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Industrials,32.26318359375,0.150100344,1.14,0.3727,29.47,2.79,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
DHR,37.67,-3.32,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Health Care,34.35077519379845,0.0521371199999999,0.986,0.2636,28.38,5.97,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
DE,30.49,1.26,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Industrials,31.751693002257337,0.12414627,0.992,0.3655,27.93,3.82,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
DASH,38.71,44.68,Overvalued,0.0654,0.0385,0.0697,18.9144,cluster_0,Consumer Discretionary,83.38679245283018,0.10439,1.925,0.0,38.26,45.13,Overvalued,0.106,0.0987,0.0,15.4452,Strong Overvalued
DOV,34.66,-6.56,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Industrials,28.0975,0.1110751954059999,1.254,0.2594,31.14,-3.04,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
DHI,37.03,-22.02,Undervalued,0.0654,0.0385,0.0697,18.9144,cluster_0,Consumer Discretionary,15.014084507042254,0.109957936,1.445,0.1596,33.56,-18.55,Undervalued,0.106,0.0987,0.0,15.4452,Strong Undervalued
ETN,31.68,8.81,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Industrials,40.48901623686723,0.1295649776568004,1.164,0.39810002,29.81,10.68,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
ECL,28.86,8.16,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Materials,37.017857142857146,0.1422785994968,1.024,0.36810002,28.17,8.85,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
EMR,41.2,-6.64,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Industrials,34.559902200489,0.045924606,1.278,0.5239,31.52,3.04,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
EPAM,41.62,-23.91,Undervalued,0.0654,0.0385,0.0697,18.9144,cluster_0,Information Technology,17.705357142857142,0.10335,1.73,0.0,37.17,-19.46,Undervalued,0.106,0.0987,0.0,15.4452,Strong Undervalued
EFX,39.94,-9.52,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Industrials,30.417989417989418,0.091580007126,1.559,0.36270002,34.68,-4.26,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
FDX,35.1,-14.4,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Industrials,20.70330843116329,0.1101467289999999,1.286,0.3059,31.51,-10.81,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
FSLR,33.09,-19.44,Undervalued,0.0654,0.0385,0.0697,18.9144,cluster_0,Information Technology,13.64507042253521,0.1745,1.607,0.0,35.27,-21.62,Undervalued,0.106,0.0987,0.0,15.4452,Strong Undervalued
FTV,37.75,0.67,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Industrials,38.42138364779874,0.052696644,1.001,0.1761,28.6,9.82,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
FCX,37.42,-5.12,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Materials,32.301587301587304,0.106681568175,1.473,0.3175,33.62,-1.32,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
GRMN,30.8,-0.6,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Consumer Discretionary,30.19674039580908,0.118381472,0.968,0.4016,27.66,2.54,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
GEN,31.59,-11.96,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Information Technology,19.628865979381445,0.13034019,1.149,0.5155,29.62,-9.99,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
GNRC,42.43,39.4,Overvalued,0.0654,0.0385,0.0697,18.9144,cluster_0,Industrials,81.82592592592593,0.06283,1.786,0.0,36.95,44.88,Overvalued,0.106,0.0987,0.0,15.4452,Strong Overvalued
GM,43.52,-19.65,Undervalued,0.0654,0.0385,0.0697,18.9144,cluster_0,Consumer Discretionary,23.868501529051983,0.035653726,1.345,0.1743,32.79,-8.92,Fairly Valued,0.106,0.0987,0.0,15.4452,Conflicting
GS,35.9,-18.98,Undervalued,0.0654,0.0385,0.0697,18.9144,cluster_0,Financials,16.920591456736034,0.104602879,1.311,0.2831,31.88,-14.96,Fairly Valued,0.106,0.0987,0.0,15.4452,Conflicting
HSIC,33.56,-9.85,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Health Care,23.712538226299696,0.08701,0.882,0.0,27.31,-3.6,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
HUBB,26.18,7.26,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Industrials,33.438331318016935,0.1655848789083999,0.997,0.32529998,27.77,5.67,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
IEX,35.86,-3.92,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Industrials,31.940717628705148,0.06911634,0.98,0.4399,28.05,3.89,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
IR,40.7,17.1,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Industrials,57.8,0.0545433011655999,1.333,0.0552,32.29,25.51,Overvalued,0.106,0.0987,0.0,15.4452,Conflicting
PODD,28.81,25.51,Overvalued,0.0654,0.0385,0.0697,18.9144,cluster_0,Health Care,54.315186246418335,0.18124,1.47,0.0,33.24,21.08,Overvalued,0.106,0.0987,0.0,15.4452,Strong Overvalued
ICE,35.6,-8.14,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Financials,27.46100519930676,0.07929672,1.043,0.3328,28.84,-1.38,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
INTU,28.75,-2.97,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Information Technology,25.777994791666668,0.166192852085,1.213,0.2915,30.31,-4.53,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
ISRG,31.43,27.02,Overvalued,0.0654,0.0385,0.0697,18.9144,cluster_0,Health Care,58.45090909090909,0.17232999,1.679,0.0,35.61,22.84,Overvalued,0.106,0.0987,0.0,15.4452,Strong Overvalued
JBHT,33.23,5.37,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Industrials,38.60093167701863,0.120934359252,1.221,0.2748,30.64,7.96,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
JCI,40.87,6.75,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Industrials,47.6241610738255,0.061076484832,1.402,0.5168,32.73,14.89,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
JPM,31.86,-17.11,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Financials,14.75023923444976,0.118152847176,1.043,0.2824,28.69,-13.94,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
KEYS,26.35,34.63,Overvalued,0.0654,0.0385,0.0697,18.9144,cluster_0,Information Technology,60.97715289982425,0.17222999,1.152,0.0,29.58,31.4,Overvalued,0.106,0.0987,0.0,15.4452,Strong Overvalued
KKR,47.2,-3.68,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Financials,43.51709401709402,0.05887904,1.927,0.312,39.02,4.5,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
LH,35.43,-10.23,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Health Care,25.19579751671442,0.076158723,0.985,0.2753,28.26,-3.06,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
LEN,42.92,-29.39,Undervalued,0.0654,0.0385,0.0697,18.9144,cluster_0,Consumer Discretionary,13.532374100719425,0.0575172719999999,1.487,0.2878,34.28,-20.75,Undervalued,0.106,0.0987,0.0,15.4452,Strong Undervalued
MLM,36.88,0.71,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Materials,37.58704948075748,0.0814447110169999,1.188,0.1983,30.57,7.02,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
MGM,31.53,20.5,Overvalued,0.0654,0.0385,0.0697,18.9144,cluster_0,Consumer Discretionary,52.026315789473685,0.1489,1.351,0.0,32.08,19.95,Overvalued,0.106,0.0987,0.0,15.4452,Strong Overvalued
NDAQ,32.41,-5.33,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Financials,27.078313253012052,0.10930140324,1.024,0.32529998,28.44,-1.36,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
NWSA,37.6,-3.57,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Communication Services,34.02597402597402,0.0468535869999999,0.924,0.2597,27.7,6.33,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
NWS,37.39,1.88,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Communication Services,39.272727272727266,0.0468535869999999,0.924,0.2597,27.67,11.6,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
NDSN,31.73,-1.14,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Industrials,30.591549295774648,0.1142210009999999,1.012,0.3463,28.25,2.34,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
NSC,36.67,-9.71,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Industrials,26.95699831365936,0.0960193597155,1.31,0.45490003,31.71,-4.75,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
NTRS,35.91,-18.74,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Financials,17.173821989528793,0.096924324,1.242,0.3298,31.07,-13.9,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
NUE,45.12,-16.62,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Materials,28.49601063829787,0.0660980228722,1.745,0.29389998,37.11,-8.61,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
NXPI,37.82,-7.16,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Information Technology,30.65829145728643,0.101383697102,1.467,0.5102,33.42,-2.76,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
ODFL,26.06,19.39,Overvalued,0.0654,0.0385,0.0697,18.9144,cluster_0,Industrials,45.450413223140494,0.18392598,1.205,0.2314,30.1,15.35,Fairly Valued,0.106,0.0987,0.0,15.4452,Conflicting
PCAR,34.63,-6.47,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Industrials,28.159645232815965,0.091397306,1.064,0.2927,29.04,-0.88,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
PH,26.09,9.5,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Industrials,35.590577063550036,0.191681735,1.25,0.2565,30.58,5.01,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
PNR,32.66,-9.31,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Industrials,23.346055979643765,0.130298497455,1.242,0.2545,30.91,-7.56,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
POOL,27.5,-6.13,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Consumer Discretionary,21.374080882352946,0.1850383639999999,1.262,0.4596,30.63,-9.26,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
PPG,32.12,-16.25,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Materials,15.867052023121389,0.126103691,1.155,0.4017,29.82,-13.95,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
PHM,32.36,-20.04,Undervalued,0.0654,0.0385,0.0697,18.9144,cluster_0,Consumer Discretionary,12.32463768115942,0.146766816,1.341,0.0928,32.2,-19.88,Undervalued,0.106,0.0987,0.0,15.4452,Strong Undervalued
PWR,31.36,60.39,Overvalued,0.0654,0.0385,0.0697,18.9144,cluster_0,Industrials,91.75330396475772,0.11970838249044,1.106,0.060300004,29.09,62.66,Overvalued,0.106,0.0987,0.0,15.4452,Strong Overvalued
QCOM,39.5,-9.49,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Information Technology,30.01008064516129,0.06235644,1.279,0.7097,31.3,-1.29,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
RVTY,41.55,0.57,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Health Care,42.12135922330097,0.027789456,1.129,0.1359,30.21,11.91,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
ROK,39.15,6.7,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Industrials,45.84914285714286,0.093306216,1.541,0.6069,34.01,11.84,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
ROP,35.16,-13.09,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Information Technology,22.07370393504059,0.0710686329012,0.89,0.21139999,27.28,-5.21,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
SPGI,35.57,-5.82,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Financials,29.754087193460492,0.0965951469999999,1.204,0.2619,30.65,-0.9,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
CRM,36.42,-13.58,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Information Technology,22.84102564102564,0.0975193288532,1.288,0.2133,31.7,-8.86,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
NOW,26.14,27.53,Overvalued,0.0654,0.0385,0.0697,18.9144,cluster_0,Information Technology,53.67261904761905,0.1607,1.005,0.0,27.99,25.68,Overvalued,0.106,0.0987,0.0,15.4452,Strong Overvalued
LUV,39.68,-13.38,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Industrials,26.3,0.0523224,1.184,0.48,30.5,-4.2,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
STT,39.69,-24.37,Undervalued,0.0654,0.0385,0.0697,18.9144,cluster_0,Financials,15.319105691056912,0.07511087,1.384,0.333,32.89,-17.57,Undervalued,0.106,0.0987,0.0,15.4452,Strong Undervalued
STLD,35.47,-11.14,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Materials,24.333690987124463,0.119292528,1.4,0.2176,32.84,-8.51,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
STE,36.82,-5.84,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Health Care,30.977653631284916,0.0696436019064,1.07,0.33470002,29.19,1.79,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
SYK,33.06,6.02,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Health Care,39.08233890214797,0.089750208,0.926,0.4048,27.32,11.76,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
SMCI,37.13,-15.9,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Information Technology,21.22627737226277,0.13193,1.629,0.0,35.73,-14.5,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
SYF,29.02,-21.12,Undervalued,0.0654,0.0385,0.0697,18.9144,cluster_0,Financials,7.898550724637681,0.19074924,1.381,0.1242,32.37,-24.47,Undervalued,0.106,0.0987,0.0,15.4452,Strong Undervalued
SNPS,38.04,38.89,Overvalued,0.0654,0.0385,0.0697,18.9144,cluster_0,Information Technology,76.93087557603687,0.055430003,1.148,0.0,29.91,47.02,Overvalued,0.106,0.0987,0.0,15.4452,Strong Overvalued
TEL,29.82,-7.89,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Information Technology,21.92747701736466,0.1612892729009999,1.259,0.2901,30.89,-8.96,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
TDY,34.2,-1.31,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Information Technology,32.894523326572006,0.09049,1.008,0.0,28.64,4.25,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
TXN,38.92,8.46,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Information Technology,47.379487179487185,0.0160441119999999,0.994,0.9504,27.6,19.78,Overvalued,0.106,0.0987,0.0,15.4452,Conflicting
TXT,31.12,-13.94,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Industrials,17.1796875,0.120510248,0.971,0.0156,28.17,-10.99,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
TMO,30.71,-4.87,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Health Care,25.836633663366335,0.1221397359999999,0.972,0.0968,28.0,-2.16,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
TTD,28.7,-2.05,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Communication Services,26.65,0.16317,1.174,0.0,30.17,-3.52,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
TRMB,41.56,-3.29,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Information Technology,38.26704545454545,0.07322,1.536,0.0,34.79,3.48,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
TYL,32.95,14.42,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Information Technology,47.37257617728532,0.08901,0.921,0.0,27.46,19.91,Overvalued,0.106,0.0987,0.0,15.4452,Conflicting
VST,37.22,37.83,Overvalued,0.0654,0.0385,0.0697,18.9144,cluster_0,Utilities,75.04566210045662,0.1035524435312,1.498,0.41349998,33.46,41.59,Overvalued,0.106,0.0987,0.0,15.4452,Strong Overvalued
VMC,34.17,1.67,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Materials,35.836809815950915,0.0985223412972,1.095,0.24049999,29.37,6.47,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
WAB,33.24,4.48,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Industrials,37.72033898305085,0.096103813501,0.987,0.1499,28.21,9.51,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
DIS,38.13,-23.02,Undervalued,0.0654,0.0385,0.0697,18.9144,cluster_0,Communication Services,15.110456553755522,0.098103816,1.441,0.1841,33.56,-18.45,Undervalued,0.106,0.0987,0.0,15.4452,Strong Undervalued
WBD,43.94,49.4,Overvalued,0.0654,0.0385,0.0697,18.9144,cluster_0,Communication Services,93.3448275862069,0.02078,1.637,0.0,35.25,58.09,Overvalued,0.106,0.0987,0.0,15.4452,Strong Overvalued
WFC,34.99,-22.71,Undervalued,0.0654,0.0385,0.0697,18.9144,cluster_0,Financials,12.27511591962906,0.08774426,1.056,0.2705,29.06,-16.78,Undervalued,0.106,0.0987,0.0,15.4452,Strong Undervalued
WST,27.33,13.66,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Health Care,40.98527443105757,0.16930935,1.151,0.115,29.68,11.31,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
WDAY,36.22,10.02,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Information Technology,46.239382239382245,0.08231,1.141,0.0,30.07,16.17,Overvalued,0.106,0.0987,0.0,15.4452,Conflicting
XYL,39.84,-8.86,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Industrials,30.98469387755102,0.049687528,1.174,0.4082,30.44,0.54,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
ZBRA,38.75,-10.88,Fairly Valued,0.0654,0.0385,0.0697,18.9144,cluster_0,Information Technology,27.871481028151777,0.116809994,1.655,0.0,36.05,-8.18,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
ACN,13.1,1.52,Fairly Valued,0.5138,0.4577,0.0003,3.6093,cluster_2,Information Technology,14.619672131147542,0.1213882259999999,1.236,0.5098,30.72,-16.1,Undervalued,0.106,0.0987,0.0,15.4452,Conflicting
AES,17.2,-6.14,Undervalued,0.5138,0.4577,0.0003,3.6093,cluster_2,Utilities,11.061068702290076,0.0090411579999999,1.008,0.5373,28.79,-17.73,Undervalued,0.106,0.0987,0.0,15.4452,Strong Undervalued
T,10.49,-1.87,Fairly Valued,0.5138,0.4577,0.0003,3.6093,cluster_2,Communication Services,8.618421052631579,0.133402947262,0.539,0.2738,22.88,-14.26,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
AVB,17.03,6.26,Overvalued,0.5138,0.4577,0.0003,3.6093,cluster_2,Real Estate,23.294594594594592,0.0048084112846998,0.763,0.94589996,25.53,-2.24,Fairly Valued,0.106,0.0987,0.0,15.4452,Conflicting
BBY,14.75,-2.76,Fairly Valued,0.5138,0.4577,0.0003,3.6093,cluster_2,Consumer Discretionary,11.99404761904762,0.09112086,1.374,0.754,32.53,-20.54,Undervalued,0.106,0.0987,0.0,15.4452,Conflicting
CPB,12.0,-0.79,Fairly Valued,0.5138,0.4577,0.0003,3.6093,cluster_2,Consumer Staples,11.206521739130435,0.021142102,0.025,0.8478,17.14,-5.93,Fairly Valued,0.106,0.0987,0.0,15.4452,Fairly Valued
CMCSA,11.4,-6.0,Undervalued,0.5138,0.4577,0.0003,3.6093,cluster_2,Communication Services,5.395098039215687,0.155044216,0.79,0.2588,25.62,-20.22,Undervalued,0.106,0.0987,0.0,15.4452,Strong Undervalued
D,13.12,4.91,Overvalued,0.5138,0.4577,0.0003,3.6093,cluster_2,Utilities,18.03458213256484,0.0224530088964,0.658,0.76949996,24.42,-6.39,Fairly Valued,0.106,0.0987,0.0,15.4452,Conflicting
